Time,Head_X,Head_Y,Head_Z,Head_A,Head_B,Head_C,Body_X,Body_Y,Body_Z,Body_A,Body_B,Body_C,Event,Event_ID,Target_ID,Total_Head_Distance,Total_Head_Rotation,Total_Body_Distance,Total_Body_Rotation,Total_Balls,Total_Visits,Total_Revisits
25968.28,2.705,1.648,1.068,24.431,88.054,353.528,2.213,1.539,1.236,11.295,294.870,1.691,Finding,0,-1,20.746,721.638,20.533,257.460,0,0,0
25979.38,2.706,1.647,1.068,24.840,87.709,353.406,2.213,1.539,1.236,11.303,294.851,1.682,Finding,0,-1,20.747,722.153,20.534,257.460,0,0,0
25990.51,2.706,1.646,1.068,25.265,87.503,353.271,2.213,1.539,1.236,11.310,294.849,1.689,Finding,0,-1,20.748,722.618,20.534,257.460,0,0,0
26001.66,2.707,1.645,1.068,25.776,87.292,353.097,2.213,1.539,1.236,11.299,294.859,1.691,Finding,0,-1,20.749,723.163,20.534,257.460,0,0,0
26012.83,2.707,1.644,1.068,26.335,87.138,352.944,2.213,1.539,1.236,11.288,294.847,1.687,Finding,0,-1,20.751,723.738,20.534,257.460,0,0,0
26024.15,2.707,1.643,1.067,26.884,87.045,352.777,2.213,1.539,1.235,11.270,294.837,1.683,Finding,0,-1,20.752,724.293,20.534,257.460,0,0,0
26035.26,2.708,1.642,1.067,27.306,87.019,352.637,2.213,1.539,1.235,11.260,294.849,1.690,Finding,0,-1,20.753,724.715,20.534,257.460,0,0,0
26046.45,2.708,1.641,1.067,27.637,87.083,352.562,2.213,1.539,1.235,11.253,294.847,1.688,Finding,0,-1,20.754,725.051,20.535,257.460,0,0,0
26057.62,2.708,1.641,1.066,27.877,87.180,352.586,2.213,1.539,1.235,11.226,294.842,1.688,Finding,0,-1,20.755,725.305,20.535,257.460,0,0,0
26068.22,2.709,1.640,1.066,28.155,87.323,352.651,2.213,1.539,1.235,11.229,294.852,1.692,Finding,0,-1,20.756,725.610,20.535,257.460,0,0,0
26079.44,2.709,1.639,1.065,28.449,87.505,352.739,2.213,1.540,1.235,11.238,294.824,1.684,Finding,0,-1,20.756,725.944,20.535,257.460,0,0,0
26090.56,2.710,1.638,1.065,28.807,87.700,352.779,2.214,1.540,1.235,11.228,294.809,1.682,Finding,0,-1,20.758,726.341,20.535,257.460,0,0,0
26101.70,2.710,1.638,1.064,29.150,87.858,352.784,2.214,1.540,1.235,11.207,294.812,1.685,Finding,0,-1,20.759,726.711,20.535,257.460,0,0,0
26112.88,2.710,1.637,1.064,29.421,88.093,352.847,2.214,1.540,1.235,11.214,294.810,1.685,Finding,0,-1,20.759,727.050,20.535,257.460,0,0,0
26124.12,2.711,1.636,1.063,29.617,88.334,352.953,2.214,1.540,1.235,11.201,294.817,1.685,Finding,0,-1,20.761,727.336,20.535,257.460,0,0,0
26136.03,2.711,1.636,1.064,29.739,88.613,353.049,2.214,1.540,1.235,11.186,294.817,1.685,Finding,0,-1,20.762,727.608,20.535,257.460,0,0,0
26146.45,2.713,1.636,1.064,29.734,88.931,353.167,2.214,1.540,1.235,11.176,294.786,1.679,Finding,0,-1,20.763,727.883,20.535,257.460,0,0,0
26157.56,2.714,1.636,1.063,29.661,89.205,353.262,2.214,1.540,1.235,11.177,294.781,1.678,Finding,0,-1,20.764,728.132,20.535,257.460,0,0,0
26168.75,2.715,1.636,1.063,29.497,89.537,353.399,2.214,1.540,1.235,11.172,294.799,1.692,Finding,0,-1,20.765,728.464,20.536,257.460,0,0,0
26180.08,2.716,1.636,1.062,29.386,89.835,353.525,2.214,1.540,1.235,11.197,294.796,1.684,Finding,0,-1,20.766,728.746,20.536,257.460,0,0,0
26191.10,2.716,1.636,1.062,29.321,90.124,353.637,2.213,1.540,1.234,11.212,294.772,1.682,Finding,0,-1,20.767,729.006,20.536,257.460,0,0,0
26202.29,2.717,1.636,1.061,29.346,90.405,353.719,2.213,1.540,1.235,11.205,294.775,1.684,Finding,0,-1,20.768,729.252,20.536,257.460,0,0,0
26213.47,2.717,1.636,1.061,29.446,90.702,353.808,2.213,1.540,1.235,11.204,294.763,1.674,Finding,0,-1,20.769,729.529,20.536,257.460,0,0,0
26224.61,2.718,1.635,1.060,29.632,90.985,353.892,2.213,1.540,1.235,11.198,294.778,1.672,Finding,0,-1,20.769,729.837,20.536,257.460,0,0,0
26235.86,2.718,1.635,1.060,29.842,91.275,353.970,2.214,1.540,1.235,11.193,294.775,1.674,Finding,0,-1,20.770,730.165,20.536,257.460,0,0,0
26247.05,2.718,1.634,1.060,30.084,91.521,354.017,2.214,1.540,1.235,11.180,294.754,1.663,Finding,0,-1,20.771,730.487,20.537,257.460,0,0,0
26258.19,2.718,1.634,1.059,30.337,91.683,353.986,2.214,1.540,1.235,11.163,294.764,1.661,Finding,0,-1,20.772,730.777,20.537,257.460,0,0,0
26269.46,2.718,1.633,1.059,30.545,91.817,353.935,2.214,1.540,1.235,11.154,294.775,1.659,Finding,0,-1,20.772,731.013,20.537,257.460,0,0,0
26280.52,2.719,1.632,1.059,30.721,91.875,353.853,2.214,1.540,1.235,11.152,294.777,1.659,Finding,0,-1,20.773,731.195,20.537,257.460,0,0,0
26291.64,2.719,1.632,1.059,30.850,91.899,353.721,2.214,1.540,1.235,11.133,294.784,1.649,Finding,0,-1,20.774,731.327,20.537,257.460,0,0,0
26302.83,2.719,1.631,1.059,30.937,91.908,353.610,2.214,1.540,1.235,11.123,294.787,1.648,Finding,0,-1,20.774,731.327,20.537,257.460,0,0,0
26314.00,2.719,1.631,1.058,30.989,91.905,353.440,2.214,1.540,1.235,11.136,294.773,1.641,Finding,0,-1,20.775,731.327,20.538,257.460,0,0,0
26325.21,2.720,1.630,1.058,31.021,91.877,353.217,2.214,1.540,1.235,11.130,294.777,1.638,Finding,0,-1,20.776,731.327,20.538,257.460,0,0,0
26336.33,2.720,1.630,1.058,31.109,91.906,353.040,2.214,1.540,1.235,11.132,294.792,1.637,Finding,0,-1,20.776,731.327,20.538,257.460,0,0,0
26347.41,2.721,1.629,1.057,31.073,91.952,352.924,2.214,1.540,1.235,11.130,294.783,1.633,Finding,0,-1,20.777,731.327,20.538,257.460,0,0,0
26359.15,2.721,1.629,1.057,31.056,92.092,352.875,2.214,1.540,1.235,11.148,294.788,1.633,Finding,0,-1,20.778,731.449,20.538,257.460,0,0,0
26369.86,2.722,1.629,1.056,31.136,92.270,352.836,2.214,1.540,1.235,11.148,294.794,1.632,Finding,0,-1,20.779,731.621,20.538,257.460,0,0,0
26381.07,2.722,1.629,1.056,31.251,92.462,352.856,2.214,1.540,1.235,11.166,294.786,1.627,Finding,0,-1,20.779,731.822,20.538,257.460,0,0,0
26392.23,2.723,1.628,1.055,31.424,92.677,352.928,2.214,1.540,1.235,11.154,294.783,1.628,Finding,0,-1,20.780,732.074,20.538,257.460,0,0,0
26403.34,2.723,1.628,1.055,31.674,92.899,353.033,2.214,1.540,1.235,11.159,294.803,1.631,Finding,0,-1,20.781,732.388,20.539,257.460,0,0,0
26414.69,2.723,1.627,1.055,31.958,93.123,353.138,2.214,1.540,1.235,11.172,294.790,1.620,Finding,0,-1,20.782,732.730,20.539,257.460,0,0,0
26425.81,2.723,1.627,1.054,32.267,93.341,353.257,2.214,1.540,1.235,11.163,294.785,1.622,Finding,0,-1,20.782,733.090,20.539,257.460,0,0,0
26437.10,2.724,1.626,1.054,32.600,93.581,353.377,2.214,1.540,1.235,11.156,294.781,1.622,Finding,0,-1,20.783,733.480,20.539,257.460,0,0,0
26448.35,2.724,1.626,1.053,32.965,93.782,353.487,2.214,1.540,1.235,11.157,294.785,1.618,Finding,0,-1,20.783,733.882,20.539,257.460,0,0,0
26459.64,2.724,1.626,1.052,33.315,93.971,353.574,2.215,1.540,1.235,11.146,294.793,1.617,Finding,0,-1,20.784,734.265,20.539,257.460,0,0,0
26470.73,2.723,1.625,1.052,33.709,94.162,353.635,2.215,1.540,1.235,11.123,294.794,1.616,Finding,0,-1,20.785,734.690,20.540,257.460,0,0,0
26481.90,2.723,1.625,1.051,34.111,94.383,353.693,2.215,1.540,1.235,11.120,294.778,1.604,Finding,0,-1,20.786,735.132,20.540,257.460,0,0,0
26493.10,2.723,1.625,1.051,34.542,94.666,353.769,2.215,1.540,1.235,11.102,294.791,1.603,Finding,0,-1,20.786,735.622,20.540,257.460,0,0,0
26504.32,2.722,1.624,1.050,34.987,94.986,353.846,2.215,1.540,1.235,11.081,294.821,1.604,Finding,0,-1,20.787,736.140,20.540,257.460,0,0,0
26515.40,2.722,1.624,1.049,35.409,95.417,353.894,2.215,1.541,1.235,11.055,294.799,1.599,Finding,0,-1,20.788,736.688,20.540,257.460,0,0,0
26526.79,2.721,1.624,1.048,35.810,95.883,353.972,2.216,1.541,1.235,11.038,294.790,1.593,Finding,0,-1,20.789,737.240,20.541,257.460,0,0,0
26537.75,2.721,1.624,1.048,36.041,96.493,354.057,2.216,1.541,1.235,11.018,294.801,1.594,Finding,0,-1,20.790,737.786,20.541,257.460,0,0,0
26549.00,2.721,1.624,1.046,36.153,97.279,354.167,2.216,1.541,1.235,11.008,294.827,1.600,Finding,0,-1,20.791,738.430,20.541,257.460,0,0,0
26560.13,2.720,1.624,1.045,36.319,98.175,354.330,2.216,1.541,1.235,11.000,294.836,1.607,Finding,0,-1,20.793,739.171,20.541,257.460,0,0,0
26571.33,2.720,1.624,1.043,36.440,99.336,354.559,2.216,1.541,1.235,11.001,294.799,1.601,Finding,0,-1,20.794,740.114,20.541,257.460,0,0,0
26582.63,2.719,1.624,1.042,36.588,100.632,354.798,2.216,1.541,1.235,10.991,294.781,1.604,Finding,0,-1,20.796,741.165,20.541,257.460,0,0,0
26593.67,2.718,1.623,1.040,36.801,102.190,355.092,2.216,1.541,1.235,10.976,294.800,1.610,Finding,0,-1,20.798,742.433,20.541,257.460,0,0,0
26604.92,2.717,1.623,1.038,37.061,103.864,355.464,2.216,1.541,1.235,11.014,294.797,1.617,Finding,0,-1,20.800,743.796,20.542,257.460,0,0,0
26616.00,2.716,1.623,1.036,37.308,105.556,355.961,2.216,1.541,1.235,11.036,294.773,1.622,Finding,0,-1,20.803,745.167,20.542,257.460,0,0,0
26627.12,2.715,1.623,1.034,37.535,107.398,356.634,2.216,1.541,1.235,11.013,294.796,1.630,Finding,0,-1,20.805,746.647,20.542,257.460,0,0,0
26638.52,2.714,1.623,1.032,37.700,109.242,357.353,2.215,1.540,1.235,11.002,294.828,1.643,Finding,0,-1,20.807,748.117,20.542,257.460,0,0,0
26649.54,2.713,1.624,1.030,37.820,111.187,358.151,2.215,1.540,1.235,11.047,294.807,1.651,Finding,0,-1,20.810,749.659,20.542,257.460,0,0,0
26660.80,2.712,1.624,1.027,37.894,113.159,358.940,2.215,1.540,1.235,11.069,294.778,1.653,Finding,0,-1,20.813,751.218,20.542,257.460,0,0,0
26671.80,2.710,1.624,1.025,37.898,115.230,359.789,2.215,1.540,1.234,11.043,294.768,1.655,Finding,0,-1,20.815,752.852,20.542,257.460,0,0,0
26682.56,2.709,1.625,1.022,37.825,117.406,0.626,2.215,1.540,1.235,11.028,294.763,1.660,Finding,0,-1,20.818,754.572,20.542,257.460,0,0,0
26693.77,2.708,1.626,1.020,37.681,119.608,1.443,2.215,1.540,1.235,11.042,294.797,1.659,Finding,0,-1,20.821,756.318,20.543,257.460,0,0,0
26704.76,2.707,1.626,1.017,37.417,121.842,2.235,2.215,1.540,1.235,11.066,294.821,1.661,Finding,0,-1,20.824,758.109,20.543,257.460,0,0,0
26715.97,2.706,1.627,1.014,37.110,124.061,3.007,2.216,1.540,1.235,11.029,294.802,1.643,Finding,0,-1,20.827,759.901,20.543,257.460,0,0,0
26727.17,2.705,1.627,1.011,36.757,126.285,3.771,2.216,1.540,1.235,10.999,294.805,1.618,Finding,0,-1,20.830,761.714,20.543,257.460,0,0,0
26738.43,2.703,1.628,1.009,36.430,128.496,4.545,2.216,1.540,1.235,10.997,294.836,1.610,Finding,0,-1,20.833,763.518,20.543,257.460,0,0,0
26749.59,2.702,1.628,1.006,36.088,130.651,5.206,2.216,1.540,1.236,11.043,294.861,1.615,Finding,0,-1,20.836,765.290,20.544,257.460,0,0,0
26761.14,2.700,1.629,1.004,35.847,132.783,5.729,2.216,1.540,1.236,11.050,294.876,1.611,Finding,0,-1,20.840,767.032,20.544,257.460,0,0,0
26771.82,2.698,1.629,1.002,35.654,134.852,6.258,2.216,1.540,1.236,11.027,294.839,1.601,Finding,0,-1,20.842,768.722,20.544,257.460,0,0,0
26782.94,2.696,1.629,0.999,35.559,136.853,6.753,2.216,1.540,1.237,11.040,294.872,1.589,Finding,0,-1,20.846,770.352,20.545,257.460,0,0,0
26794.42,2.693,1.629,0.997,35.487,138.777,7.262,2.216,1.540,1.237,11.069,295.010,1.586,Finding,0,-1,20.849,771.919,20.546,257.599,0,0,0
26805.46,2.691,1.629,0.996,35.511,140.605,7.773,2.217,1.540,1.238,11.059,295.095,1.585,Finding,0,-1,20.852,773.408,20.546,257.599,0,0,0
26816.53,2.688,1.629,0.994,35.539,142.372,8.252,2.217,1.540,1.238,11.038,295.067,1.554,Finding,0,-1,20.855,774.846,20.547,257.599,0,0,0
26827.70,2.685,1.629,0.992,35.589,144.107,8.674,2.217,1.540,1.239,11.026,295.061,1.535,Finding,0,-1,20.858,776.258,20.548,257.599,0,0,0
26838.90,2.682,1.629,0.991,35.631,145.814,9.024,2.217,1.540,1.240,11.038,295.156,1.524,Finding,0,-1,20.861,777.647,20.548,257.599,0,0,0
26850.62,2.679,1.629,0.989,35.663,147.484,9.268,2.218,1.540,1.241,11.074,295.316,1.520,Finding,0,-1,20.865,779.004,20.549,257.760,0,0,0
26861.25,2.676,1.629,0.988,35.664,149.167,9.425,2.218,1.540,1.242,11.108,295.419,1.514,Finding,0,-1,20.868,780.371,20.550,257.864,0,0,0
26872.48,2.673,1.629,0.987,35.632,150.842,9.570,2.218,1.540,1.243,11.087,295.481,1.501,Finding,0,-1,20.872,781.732,20.551,257.864,0,0,0
26883.53,2.670,1.630,0.985,35.578,152.473,9.679,2.218,1.540,1.244,11.089,295.556,1.499,Finding,0,-1,20.875,783.059,20.552,257.864,0,0,0
26894.79,2.666,1.630,0.985,35.504,154.112,9.796,2.219,1.540,1.245,11.127,295.724,1.506,Finding,0,-1,20.878,784.395,20.553,258.032,0,0,0
26905.91,2.663,1.630,0.983,35.406,155.655,9.948,2.219,1.540,1.246,11.144,295.862,1.504,Finding,0,-1,20.882,785.656,20.555,258.166,0,0,0
26917.16,2.660,1.630,0.983,35.274,157.143,10.080,2.219,1.540,1.247,11.141,295.961,1.499,Finding,0,-1,20.885,786.876,20.556,258.166,0,0,0
26928.33,2.657,1.631,0.982,35.132,158.575,10.185,2.220,1.540,1.248,11.161,296.070,1.492,Finding,0,-1,20.888,788.054,20.557,258.275,0,0,0
26939.41,2.654,1.631,0.981,34.946,159.900,10.280,2.220,1.540,1.249,11.171,296.204,1.497,Finding,0,-1,20.891,789.155,20.558,258.406,0,0,0
26950.61,2.652,1.632,0.981,34.744,161.079,10.333,2.221,1.540,1.250,11.153,296.367,1.506,Finding,0,-1,20.894,790.144,20.559,258.565,0,0,0
26961.84,2.649,1.632,0.980,34.555,162.170,10.345,2.221,1.540,1.251,11.162,296.458,1.502,Finding,0,-1,20.897,791.060,20.560,258.565,0,0,0
26973.11,2.647,1.633,0.980,34.353,163.106,10.326,2.222,1.540,1.252,11.162,296.568,1.488,Finding,0,-1,20.899,791.858,20.561,258.672,0,0,0
26984.12,2.644,1.633,0.980,34.128,163.815,10.233,2.222,1.540,1.253,11.118,296.736,1.491,Finding,0,-1,20.902,792.486,20.563,258.842,0,0,0
26995.27,2.642,1.634,0.979,33.941,164.472,10.120,2.223,1.540,1.255,11.136,296.925,1.494,Finding,0,-1,20.904,793.061,20.564,259.028,0,0,0
27006.38,2.640,1.635,0.979,33.761,164.874,9.929,2.224,1.540,1.256,11.153,297.123,1.499,Finding,0,-1,20.906,793.439,20.566,259.222,0,0,0
27017.65,2.639,1.635,0.979,33.584,165.140,9.639,2.225,1.540,1.257,11.132,297.361,1.501,Finding,0,-1,20.908,793.722,20.568,259.457,0,0,0
27028.81,2.637,1.636,0.979,33.391,165.251,9.296,2.226,1.540,1.259,11.108,297.491,1.489,Finding,0,-1,20.909,793.935,20.569,259.585,0,0,0
27040.01,2.636,1.637,0.979,33.169,165.204,8.864,2.226,1.540,1.261,11.109,297.659,1.481,Finding,0,-1,20.911,794.161,20.571,259.749,0,0,0
27051.36,2.634,1.638,0.979,32.914,165.131,8.396,2.227,1.540,1.262,11.082,297.938,1.479,Finding,0,-1,20.913,794.422,20.573,260.024,0,0,0
27062.68,2.633,1.639,0.979,32.584,164.881,7.845,2.228,1.540,1.264,11.123,298.348,1.504,Finding,0,-1,20.914,794.812,20.575,260.428,0,0,0
27074.07,2.632,1.639,0.979,32.204,164.576,7.274,2.229,1.540,1.266,11.112,298.504,1.497,Finding,0,-1,20.916,795.271,20.577,260.581,0,0,0
27085.30,2.631,1.640,0.979,31.816,164.318,6.750,2.230,1.540,1.267,11.061,298.668,1.484,Finding,0,-1,20.917,795.716,20.579,260.749,0,0,0
27096.36,2.630,1.642,0.979,31.398,163.963,6.194,2.231,1.540,1.269,11.029,298.899,1.488,Finding,0,-1,20.919,796.232,20.581,260.977,0,0,0
27107.94,2.629,1.643,0.979,30.933,163.576,5.691,2.232,1.540,1.271,11.076,299.234,1.512,Finding,0,-1,20.920,796.802,20.583,261.309,0,0,0
27118.70,2.628,1.644,0.979,30.436,163.210,5.205,2.233,1.540,1.273,11.113,299.547,1.528,Finding,0,-1,20.922,797.391,20.585,261.619,0,0,0
27129.79,2.627,1.645,0.979,29.908,162.807,4.730,2.233,1.540,1.274,11.075,299.747,1.531,Finding,0,-1,20.923,798.023,20.587,261.818,0,0,0
27141.33,2.626,1.647,0.979,29.337,162.399,4.260,2.234,1.540,1.276,11.061,299.925,1.536,Finding,0,-1,20.925,798.695,20.589,261.992,0,0,0
27152.22,2.625,1.648,0.979,28.700,161.970,3.797,2.235,1.540,1.278,11.101,300.103,1.535,Finding,0,-1,20.926,799.434,20.590,262.172,0,0,0
27163.16,2.624,1.649,0.979,28.032,161.568,3.346,2.236,1.540,1.279,11.173,300.427,1.575,Finding,0,-1,20.928,800.190,20.592,262.497,0,0,0
27174.44,2.624,1.651,0.980,27.290,161.150,2.914,2.236,1.540,1.281,11.133,300.671,1.576,Finding,0,-1,20.930,801.019,20.594,262.740,0,0,0
27185.58,2.623,1.652,0.980,26.527,160.741,2.513,2.237,1.540,1.282,11.102,300.867,1.588,Finding,0,-1,20.931,801.865,20.596,262.933,0,0,0
27196.72,2.622,1.654,0.980,25.779,160.387,2.155,2.238,1.540,1.284,11.165,301.037,1.594,Finding,0,-1,20.933,802.677,20.597,263.111,0,0,0
27207.81,2.621,1.655,0.980,24.991,160.064,1.850,2.239,1.540,1.285,11.181,301.150,1.602,Finding,0,-1,20.935,803.518,20.598,263.222,0,0,0
27219.01,2.621,1.657,0.980,24.195,159.785,1.528,2.239,1.540,1.286,11.110,301.362,1.628,Finding,0,-1,20.937,804.352,20.600,263.443,0,0,0
27230.29,2.620,1.659,0.980,23.384,159.541,1.231,2.240,1.540,1.287,11.164,301.601,1.662,Finding,0,-1,20.938,805.194,20.601,263.683,0,0,0
27241.29,2.619,1.660,0.979,22.541,159.345,0.942,2.240,1.540,1.288,11.238,301.766,1.675,Finding,0,-1,20.940,806.055,20.602,263.863,0,0,0
27252.53,2.618,1.662,0.979,21.681,159.180,0.640,2.241,1.540,1.289,11.168,301.879,1.680,Finding,0,-1,20.942,806.929,20.604,263.994,0,0,0
27263.87,2.617,1.663,0.979,20.809,159.079,0.334,2.241,1.539,1.291,11.141,302.022,1.684,Finding,0,-1,20.944,807.806,20.605,264.138,0,0,0
27274.81,2.617,1.665,0.979,19.939,159.051,0.064,2.242,1.540,1.292,11.194,302.209,1.703,Finding,0,-1,20.946,808.676,20.606,264.329,0,0,0
27286.10,2.615,1.667,0.979,19.054,159.160,359.851,2.243,1.539,1.293,11.281,302.469,1.737,Finding,0,-1,20.948,809.567,20.608,264.598,0,0,0
27297.26,2.614,1.668,0.978,18.196,159.362,359.648,2.243,1.539,1.294,11.237,302.635,1.754,Finding,0,-1,20.950,810.445,20.609,264.767,0,0,0
27308.52,2.613,1.670,0.978,17.368,159.610,359.483,2.243,1.539,1.295,11.209,302.692,1.748,Finding,0,-1,20.952,811.306,20.610,264.767,0,0,0
27319.63,2.611,1.671,0.978,16.586,159.968,359.316,2.244,1.539,1.296,11.252,302.761,1.746,Finding,0,-1,20.954,812.159,20.611,264.767,0,0,0
27330.83,2.610,1.673,0.977,15.837,160.377,359.167,2.244,1.540,1.297,11.252,302.973,1.771,Finding,0,-1,20.956,813.005,20.612,264.974,0,0,0
27341.86,2.608,1.674,0.977,15.140,160.919,359.012,2.245,1.540,1.298,11.232,303.175,1.783,Finding,0,-1,20.958,813.875,20.613,265.174,0,0,0
27353.09,2.606,1.675,0.977,14.518,161.552,358.815,2.245,1.539,1.299,11.237,303.268,1.791,Finding,0,-1,20.961,814.749,20.614,265.174,0,0,0
27364.46,2.604,1.676,0.977,13.934,162.239,358.649,2.246,1.540,1.299,11.279,303.316,1.786,Finding,0,-1,20.963,815.634,20.615,265.174,0,0,0
27375.40,2.602,1.677,0.976,13.457,163.086,358.534,2.246,1.540,1.300,11.257,303.444,1.794,Finding,0,-1,20.965,816.585,20.615,265.301,0,0,0
27386.44,2.599,1.678,0.976,12.989,163.962,358.437,2.246,1.539,1.301,11.242,303.598,1.809,Finding,0,-1,20.968,817.558,20.616,265.453,0,0,0
27397.75,2.596,1.678,0.976,12.587,164.986,358.398,2.246,1.539,1.302,11.290,303.705,1.814,Finding,0,-1,20.971,818.635,20.617,265.566,0,0,0
27408.94,2.592,1.679,0.977,12.219,166.063,358.328,2.245,1.539,1.303,11.300,303.753,1.808,Finding,0,-1,20.975,819.749,20.619,265.566,0,0,0
27420.23,2.587,1.679,0.978,11.855,167.116,358.221,2.243,1.539,1.305,11.219,303.811,1.815,Finding,0,-1,20.980,820.841,20.622,265.667,0,0,0
27431.23,2.582,1.679,0.980,11.538,168.289,358.126,2.241,1.539,1.308,11.234,303.894,1.830,Finding,0,-1,20.986,822.032,20.625,265.667,0,0,0
27442.54,2.576,1.680,0.981,11.268,169.439,358.084,2.238,1.539,1.310,11.279,303.953,1.813,Finding,0,-1,20.992,823.192,20.629,265.667,0,0,0
27453.52,2.570,1.680,0.983,10.994,170.575,358.071,2.236,1.539,1.313,11.222,304.040,1.816,Finding,0,-1,20.998,824.339,20.632,265.768,0,0,0
27464.75,2.564,1.681,0.985,10.684,171.765,358.115,2.233,1.539,1.315,11.183,304.145,1.818,Finding,0,-1,21.004,825.548,20.636,265.876,0,0,0
27476.09,2.559,1.681,0.986,10.313,172.868,358.089,2.231,1.539,1.318,11.205,304.170,1.809,Finding,0,-1,21.010,826.695,20.639,265.876,0,0,0
27487.03,2.554,1.682,0.988,9.847,173.907,358.015,2.229,1.539,1.320,11.216,304.202,1.801,Finding,0,-1,21.015,827.819,20.643,265.876,0,0,0
27498.23,2.549,1.683,0.990,9.352,174.868,357.898,2.227,1.539,1.322,11.180,304.318,1.805,Finding,0,-1,21.020,828.887,20.646,265.995,0,0,0
27509.37,2.544,1.684,0.991,8.870,175.660,357.750,2.225,1.539,1.325,11.165,304.435,1.797,Finding,0,-1,21.025,829.806,20.649,266.110,0,0,0
27520.69,2.540,1.684,0.993,8.460,176.349,357.648,2.223,1.539,1.327,11.217,304.458,1.778,Finding,0,-1,21.030,830.602,20.652,266.110,0,0,0
27532.13,2.536,1.685,0.995,8.123,176.995,357.564,2.221,1.539,1.329,11.218,304.524,1.767,Finding,0,-1,21.034,831.324,20.655,266.110,0,0,0
27543.30,2.532,1.685,0.996,7.931,177.503,357.507,2.219,1.539,1.331,11.160,304.627,1.764,Finding,0,-1,21.038,831.862,20.658,266.226,0,0,0
27554.52,2.529,1.686,0.998,7.762,177.960,357.447,2.218,1.539,1.334,11.182,304.728,1.756,Finding,0,-1,21.042,832.345,20.660,266.326,0,0,0
27565.61,2.525,1.686,1.000,7.576,178.424,357.380,2.216,1.539,1.336,11.212,304.877,1.765,Finding,0,-1,21.046,832.841,20.663,266.476,0,0,0
27576.69,2.522,1.687,1.001,7.397,178.775,357.309,2.215,1.539,1.338,11.169,305.032,1.770,Finding,0,-1,21.050,833.232,20.665,266.634,0,0,0
27588.00,2.519,1.687,1.003,7.195,179.134,357.242,2.214,1.539,1.340,11.149,305.101,1.754,Finding,0,-1,21.053,833.642,20.668,266.634,0,0,0
27599.09,2.516,1.687,1.004,7.015,179.424,357.167,2.212,1.539,1.342,11.176,305.214,1.751,Finding,0,-1,21.056,833.981,20.670,266.748,0,0,0
27610.38,2.514,1.688,1.006,6.860,179.689,357.092,2.211,1.539,1.345,11.199,305.379,1.756,Finding,0,-1,21.059,834.285,20.673,266.911,0,0,0
27621.46,2.511,1.688,1.007,6.755,179.883,357.031,2.210,1.539,1.347,11.179,305.547,1.756,Finding,0,-1,21.062,834.505,20.675,267.076,0,0,0
27632.61,2.509,1.688,1.008,6.688,180.041,356.977,2.209,1.539,1.349,11.190,305.666,1.757,Finding,0,-1,21.065,834.676,20.677,267.192,0,0,0
27643.78,2.507,1.688,1.010,6.601,180.166,356.898,2.208,1.539,1.351,11.201,305.758,1.746,Finding,0,-1,21.067,834.828,20.680,267.192,0,0,0
27655.09,2.505,1.688,1.011,6.538,180.259,356.807,2.208,1.539,1.352,11.198,305.898,1.754,Finding,0,-1,21.070,834.940,20.682,267.327,0,0,0
27666.44,2.503,1.688,1.012,6.441,180.353,356.695,2.207,1.539,1.354,11.192,306.050,1.765,Finding,0,-1,21.072,835.074,20.684,267.477,0,0,0
27677.31,2.501,1.688,1.013,6.343,180.401,356.540,2.206,1.539,1.356,11.218,306.174,1.778,Finding,0,-1,21.074,835.182,20.685,267.600,0,0,0
27688.60,2.500,1.688,1.015,6.259,180.466,356.363,2.205,1.539,1.357,11.212,306.223,1.779,Finding,0,-1,21.076,835.285,20.687,267.600,0,0,0
27699.75,2.498,1.688,1.016,6.208,180.546,356.220,2.204,1.539,1.359,11.156,306.285,1.767,Finding,0,-1,21.078,835.285,20.689,267.600,0,0,0
27710.89,2.497,1.688,1.017,6.202,180.586,356.131,2.204,1.539,1.361,11.176,306.475,1.770,Finding,0,-1,21.080,835.285,20.691,267.787,0,0,0
27721.96,2.495,1.688,1.019,6.221,180.619,356.124,2.203,1.539,1.362,11.253,306.696,1.791,Finding,0,-1,21.082,835.285,20.693,268.016,0,0,0
27733.19,2.494,1.688,1.020,6.249,180.673,356.128,2.203,1.539,1.364,11.281,306.829,1.799,Finding,0,-1,21.084,835.285,20.694,268.149,0,0,0
27744.35,2.493,1.688,1.021,6.282,180.719,356.128,2.202,1.539,1.366,11.203,306.795,1.778,Finding,0,-1,21.086,835.285,20.696,268.149,0,0,0
27755.63,2.491,1.688,1.023,6.282,180.794,356.097,2.201,1.539,1.367,11.199,306.861,1.782,Finding,0,-1,21.088,835.285,20.697,268.149,0,0,0
27766.63,2.490,1.688,1.024,6.255,180.910,356.095,2.201,1.539,1.369,11.256,307.092,1.808,Finding,0,-1,21.090,835.402,20.699,268.382,0,0,0
27778.44,2.490,1.688,1.027,6.226,181.018,356.081,2.202,1.539,1.372,11.275,307.278,1.831,Finding,0,-1,21.093,835.510,20.703,268.565,0,0,0
27789.12,2.491,1.688,1.031,6.199,181.132,356.075,2.204,1.539,1.376,11.243,307.316,1.811,Finding,0,-1,21.097,835.627,20.707,268.565,0,0,0
